Date,Heure,S2STemp,S2SHR
02/01/2018,20:00:01,8.1,104.4
02/01/2018,21:00:01,8.9,101.9
02/01/2018,22:00:01,9.6,101.4
02/01/2018,23:00:01,10.8,96.6
03/01/2018,00:00:01,11.4,95.7
03/01/2018,01:00:01,11.8,90.9
03/01/2018,02:00:01,12.2,90.8
03/01/2018,03:00:01,11.4,102.4
03/01/2018,04:00:01,11.9,103.1
03/01/2018,05:00:01,12,102.6
03/01/2018,06:00:01,9.7,104.1
03/01/2018,07:00:01,8,101.2
03/01/2018,08:00:01,7.4,95
03/01/2018,09:00:01,8.2,82.6
03/01/2018,10:00:01,10.4,73.6
03/01/2018,11:00:01,11.1,69.5
03/01/2018,12:00:01,14.5,59.4
03/01/2018,13:00:01,10.1,70.2
03/01/2018,14:00:01,14.4,54.6
03/01/2018,15:00:01,12,63.9
03/01/2018,16:00:01,10,71.3
03/01/2018,17:00:01,8.7,75.5
03/01/2018,18:00:01,8.3,79.8
03/01/2018,19:00:01,8.7,77.5
03/01/2018,20:00:01,8.3,80.2
03/01/2018,21:00:01,8.2,81.6
03/01/2018,22:00:01,8.5,81.2
03/01/2018,23:00:01,8.3,84.2
04/01/2018,00:00:01,8.3,86
04/01/2018,01:00:01,8.5,78.4
04/01/2018,02:00:01,7.8,83.6
04/01/2018,03:00:01,7.9,89.4
04/01/2018,04:00:01,8,91.8
04/01/2018,05:00:01,8.5,94
04/01/2018,06:00:01,8.1,100.1
04/01/2018,07:00:01,8.3,101.4
04/01/2018,08:00:01,8.7,103.1
04/01/2018,09:00:01,10,102.7
04/01/2018,10:00:01,11.7,103.2
04/01/2018,11:00:01,12.5,103.6
04/01/2018,12:00:01,12.9,101.5
04/01/2018,13:00:01,13.2,97.4
04/01/2018,14:00:01,12.6,100
04/01/2018,15:00:01,12.5,99.5
04/01/2018,16:00:01,12.6,99.7
04/01/2018,17:00:01,11.7,99.2
04/01/2018,18:00:01,10.8,90.5
04/01/2018,19:00:01,10.4,91
04/01/2018,20:00:01,10.2,90.5
04/01/2018,21:00:01,9.5,85.6
04/01/2018,22:00:01,9,84.8
04/01/2018,23:00:01,8.5,84.6
05/01/2018,00:00:01,8.5,86.1
05/01/2018,01:00:01,8.8,90.3
05/01/2018,02:00:01,9.7,90.4
05/01/2018,03:00:01,9.2,95.5
05/01/2018,04:00:01,9.9,92.3
05/01/2018,05:00:01,8.7,102.4
05/01/2018,06:00:01,8.8,100.4
05/01/2018,07:00:01,8.9,90.7
05/01/2018,08:00:01,8.8,93.2
05/01/2018,09:00:01,8.6,94.4
05/01/2018,10:00:01,8.8,94.2
05/01/2018,11:00:01,9.2,92.8
05/01/2018,12:00:01,9.9,92.5
05/01/2018,13:00:01,15.5,75.1
05/01/2018,14:00:01,11.7,80.1
05/01/2018,15:00:01,11.2,80.5
05/01/2018,16:00:01,10.4,82.9
05/01/2018,17:00:01,10.1,87
05/01/2018,18:00:01,9.8,86.1
05/01/2018,19:00:01,9.2,90.5
05/01/2018,20:00:01,8.9,91.8
05/01/2018,21:00:01,8.7,92.5
05/01/2018,22:00:01,7.8,93.1
05/01/2018,23:00:01,7.5,93.5
06/01/2018,00:00:01,7,93.3
06/01/2018,01:00:01,6.5,95.4
06/01/2018,02:00:01,6.3,93.9
06/01/2018,03:00:01,6.3,97.5
06/01/2018,04:00:01,6.7,97.9
06/01/2018,05:00:01,7.2,98.7
06/01/2018,06:00:01,6.8,99
06/01/2018,07:00:01,6.8,98.8
06/01/2018,08:00:01,6.7,99.6
06/01/2018,09:00:01,6.7,100.7
06/01/2018,10:00:01,7,99.5
06/01/2018,11:00:01,7.3,98
06/01/2018,12:00:01,8.1,95.9
06/01/2018,13:00:01,8.2,96.6
06/01/2018,14:00:01,8.2,96
06/01/2018,15:00:01,8.4,94.2
06/01/2018,16:00:01,7.8,97.2
06/01/2018,17:00:01,7.3,100.8
06/01/2018,18:00:01,7,101.5
06/01/2018,19:00:01,7,102
06/01/2018,20:00:01,6.8,102.3
06/01/2018,21:00:01,6.8,102.3
06/01/2018,22:00:01,6.6,103
06/01/2018,23:00:01,6.5,100.3
07/01/2018,00:00:01,6.5,100.4
07/01/2018,01:00:01,6.5,101.5
07/01/2018,02:00:01,6.5,98.6
07/01/2018,03:00:01,6.5,98.8
07/01/2018,04:00:01,6.4,97.5
07/01/2018,05:00:01,6.4,96.1
07/01/2018,06:00:01,6.5,94.1
07/01/2018,07:00:01,6.5,94.9
07/01/2018,08:00:01,5.9,99.3
07/01/2018,09:00:01,6,99.3
07/01/2018,10:00:01,6.3,96.6
07/01/2018,11:00:01,6.9,92.5
07/01/2018,12:00:01,7.3,91
07/01/2018,13:00:01,7.5,90.1
07/01/2018,14:00:01,7.6,90
07/01/2018,15:00:01,7.2,91.2
07/01/2018,16:00:01,7,91.7
07/01/2018,17:00:01,6.7,90.3
07/01/2018,18:00:01,6.4,91.8
07/01/2018,19:00:01,6,92.5
07/01/2018,20:00:01,5.8,94.5
07/01/2018,21:00:01,5.7,93.3
07/01/2018,22:00:01,6,91.7
07/01/2018,23:00:01,6.1,91.4
08/01/2018,00:00:01,6,90.8
08/01/2018,01:00:01,5.8,90.8
08/01/2018,02:00:01,5.7,92.7
08/01/2018,03:00:01,5.7,92.6
08/01/2018,04:00:01,5.6,92.1
08/01/2018,05:00:01,5.7,93.6
08/01/2018,06:00:01,6.1,93.1
08/01/2018,07:00:01,6.3,91
08/01/2018,08:00:01,6.2,91.6
08/01/2018,09:00:01,6.3,91.3
08/01/2018,10:00:01,6.5,90.5
08/01/2018,11:00:01,7.1,88.7
08/01/2018,12:00:01,7.5,86.8
08/01/2018,13:00:01,8.2,84.6
08/01/2018,14:00:01,8.6,82.5
08/01/2018,15:00:01,8.2,85.2
08/01/2018,16:00:01,7.4,88.1
08/01/2018,17:00:01,6.5,90.3
08/01/2018,18:00:01,5.8,92.3
08/01/2018,19:00:01,5.5,92.7
08/01/2018,20:00:01,5.2,93.9
08/01/2018,21:00:01,4.8,95.1
08/01/2018,22:00:01,4.8,95.5
08/01/2018,23:00:01,4.5,96.6
09/01/2018,00:00:01,4.7,95.6
09/01/2018,01:00:01,4.7,96.1
09/01/2018,02:00:01,4.3,97.9
09/01/2018,03:00:01,3.9,100
09/01/2018,04:00:01,4,100.3
09/01/2018,05:00:01,4.1,98.7
09/01/2018,06:00:01,3.6,99.7
09/01/2018,07:00:01,4.1,98.7
09/01/2018,08:00:01,4,101.4
09/01/2018,09:00:01,4.1,101.8
09/01/2018,10:00:01,4.8,98.8
09/01/2018,11:00:01,11.6,75.4
09/01/2018,12:00:01,10.7,79.3
09/01/2018,13:00:01,10.4,80.9
09/01/2018,14:00:01,16.2,61.2
09/01/2018,15:00:01,15.9,62.7
09/01/2018,16:00:01,10.4,81.3
09/01/2018,17:00:01,9.1,85.8
09/01/2018,18:00:01,8.5,88.5
09/01/2018,19:00:01,8.3,90
09/01/2018,20:00:01,8.2,92.2
09/01/2018,21:00:01,8.3,92.1
09/01/2018,22:00:01,8.1,92.6
09/01/2018,23:00:01,7.9,94.2
10/01/2018,00:00:01,7.7,96.2
10/01/2018,01:00:01,7.5,96.7
10/01/2018,02:00:01,6.8,103.2
10/01/2018,03:00:01,6.7,104.1
10/01/2018,04:00:01,6.5,103
10/01/2018,05:00:01,6.4,98.1
10/01/2018,06:00:01,6.2,96.4
10/01/2018,07:00:01,6.1,95.1
10/01/2018,08:00:01,6.3,94.5
10/01/2018,09:00:01,6,97.5
10/01/2018,10:00:01,6.3,98.7
10/01/2018,11:00:01,6.3,99.3
10/01/2018,12:00:01,6.3,101.7
10/01/2018,13:00:01,6.7,100.6
10/01/2018,14:00:01,7.2,100
10/01/2018,15:00:01,7.7,98.1
10/01/2018,16:00:01,7.7,96.7
10/01/2018,17:00:01,7.4,97.5
10/01/2018,18:00:01,7.3,99.5
10/01/2018,19:00:01,7.2,99.8
10/01/2018,20:00:01,6.8,103.5
10/01/2018,21:00:01,6.8,103.6
10/01/2018,22:00:01,6.7,103.5
10/01/2018,23:00:01,6.5,104.2
11/01/2018,00:00:01,6.3,104.1
11/01/2018,01:00:01,6.2,104.5
11/01/2018,02:00:01,6.2,104.3
11/01/2018,03:00:01,5.8,103.6
11/01/2018,04:00:01,5.6,104.7
11/01/2018,05:00:01,5.7,104.9
11/01/2018,06:00:01,5.3,105.1
11/01/2018,07:00:01,5.3,105.4
11/01/2018,08:00:01,5.2,105
11/01/2018,09:00:01,5.7,105.4
11/01/2018,10:00:01,5.7,104.9
11/01/2018,11:00:01,6.6,102.9
11/01/2018,12:00:01,6.7,102.6
11/01/2018,13:00:01,7.3,100.4
11/01/2018,14:00:01,7,100.9
11/01/2018,15:00:01,6.8,101.3
11/01/2018,16:00:01,6.6,100.3
11/01/2018,17:00:01,6.1,102.4
11/01/2018,18:00:01,6.2,102.3
11/01/2018,19:00:01,6.2,102.5
11/01/2018,20:00:01,6.5,102.9
11/01/2018,21:00:01,6.3,103.6
11/01/2018,22:00:01,6,104.1
11/01/2018,23:00:01,5.8,104.3
12/01/2018,00:00:01,5.9,103.5
12/01/2018,01:00:01,5.7,103.1
12/01/2018,02:00:01,5.7,102.6
12/01/2018,03:00:01,5.7,102.3
12/01/2018,04:00:01,5.7,102.3
12/01/2018,05:00:01,5.7,101.8
12/01/2018,06:00:01,5.5,101.5
12/01/2018,07:00:01,5.6,100.7
12/01/2018,08:00:01,5.6,100.7
12/01/2018,09:00:01,5.7,101.4
12/01/2018,10:00:01,5.9,100.3
12/01/2018,11:00:01,6.3,99.8
12/01/2018,12:00:01,6.9,97
12/01/2018,13:00:01,7.4,95.9
12/01/2018,14:00:01,8,94.2
12/01/2018,15:00:01,7.8,94.9
12/01/2018,16:00:01,7.3,96.5
12/01/2018,17:00:01,6.6,99.7
12/01/2018,18:00:01,6.3,100.4
12/01/2018,19:00:01,6.2,100.9
12/01/2018,20:00:01,6,101.3
12/01/2018,21:00:01,5.3,104.2
12/01/2018,22:00:01,4.8,104.8
12/01/2018,23:00:01,4.7,104.9
13/01/2018,00:00:01,4.5,105.2
13/01/2018,01:00:01,3.8,105.2
13/01/2018,02:00:01,2,105.8
13/01/2018,03:00:01,2.3,106
13/01/2018,04:00:01,1.5,106.2
13/01/2018,05:00:01,2,106.4
13/01/2018,06:00:01,2.7,106.8
13/01/2018,07:00:01,2.8,106.8
13/01/2018,08:00:01,2.8,105.8
13/01/2018,09:00:01,3,103
13/01/2018,10:00:01,3.2,100.7
13/01/2018,11:00:01,4,97
13/01/2018,12:00:01,10.4,72.2
13/01/2018,13:00:01,8.6,70.9
13/01/2018,14:00:01,7.9,70.1
13/01/2018,15:00:01,7.8,70.2
13/01/2018,16:00:01,6,74
13/01/2018,17:00:01,4.8,82.5
13/01/2018,18:00:01,4.1,85.2
13/01/2018,19:00:01,3.4,87.7
13/01/2018,20:00:01,3,89.8
13/01/2018,21:00:01,2.5,90.8
13/01/2018,22:00:01,2.2,92.6
13/01/2018,23:00:01,2.2,93.3
14/01/2018,00:00:01,2.4,93
14/01/2018,01:00:01,2.1,94.1
14/01/2018,02:00:01,2,95.9
14/01/2018,03:00:01,2.1,94.5
14/01/2018,04:00:01,1.7,96.9
14/01/2018,05:00:01,1.4,97.6
14/01/2018,06:00:01,1.3,98.5
14/01/2018,07:00:01,1.3,98.8
14/01/2018,08:00:01,1.3,98.1
14/01/2018,09:00:01,1.4,97
14/01/2018,10:00:01,1.9,95.6
14/01/2018,11:00:01,4.2,90.8
14/01/2018,12:00:01,5.6,82.8
14/01/2018,13:00:01,9.7,68.2
14/01/2018,14:00:01,8.6,73.4
14/01/2018,15:00:01,9.2,73.2
14/01/2018,16:00:01,9.3,74
14/01/2018,17:00:01,6,85.2
14/01/2018,18:00:01,5.4,89.9
14/01/2018,19:00:01,4.5,94
14/01/2018,20:00:01,4,92.1
14/01/2018,21:00:01,3.7,93.5
14/01/2018,22:00:01,3.7,94.7
14/01/2018,23:00:01,4,93.9
15/01/2018,00:00:01,4,94.9
15/01/2018,01:00:01,3.4,97.1
15/01/2018,02:00:01,3.9,97.2
15/01/2018,03:00:01,4.2,98
15/01/2018,04:00:01,3.3,100.7
15/01/2018,05:00:01,3.8,100.4
15/01/2018,06:00:01,4.1,100.1
15/01/2018,07:00:01,4.4,100
15/01/2018,08:00:01,4.8,99.6
15/01/2018,09:00:01,5.1,98.5
15/01/2018,10:00:01,5.9,96.5
15/01/2018,11:00:01,6.9,88.7
15/01/2018,12:00:01,6.8,87.5
15/01/2018,13:00:01,7.2,86.9
15/01/2018,14:00:01,7.5,83.8
15/01/2018,15:00:01,5.8,103.2
15/01/2018,16:00:01,5.3,104.9
15/01/2018,17:00:01,5.5,105.2
15/01/2018,18:00:01,6.3,105
15/01/2018,19:00:01,6.9,104.9
15/01/2018,20:00:01,8.1,104.3
15/01/2018,21:00:01,8.8,104.4
15/01/2018,22:00:01,8.2,97
15/01/2018,23:00:01,8.2,91.9
16/01/2018,00:00:01,8.3,88.3
16/01/2018,01:00:01,8,92.2
16/01/2018,02:00:01,7.9,90.4
16/01/2018,03:00:01,7.2,99.6
16/01/2018,04:00:01,7.1,99.5
16/01/2018,05:00:01,7.5,97
16/01/2018,06:00:01,7.7,93.1
16/01/2018,07:00:01,7.8,90.7
16/01/2018,08:00:01,7.1,96
16/01/2018,09:00:01,7.8,93.7
16/01/2018,10:00:01,7.4,92.5
16/01/2018,11:00:01,7.8,86.5
16/01/2018,12:00:01,7.2,86.8
16/01/2018,13:00:01,8.6,80.8
16/01/2018,14:00:01,8.3,81.8
16/01/2018,15:00:01,6,94.1
16/01/2018,16:00:01,6.7,93.7
16/01/2018,17:00:01,6.8,91.3
16/01/2018,18:00:01,6.3,93.2
16/01/2018,19:00:01,6,92.8
16/01/2018,20:00:01,6,90
16/01/2018,21:00:01,5.3,93
16/01/2018,22:00:01,5.7,91.8
16/01/2018,23:00:01,5.6,90.7
17/01/2018,00:00:01,5.9,89.5
17/01/2018,01:00:01,2.9,99.2
17/01/2018,02:00:01,3,94.6
17/01/2018,03:00:01,2.6,97.7
17/01/2018,04:00:01,1.9,100.3
17/01/2018,05:00:01,2.5,98
17/01/2018,06:00:01,3.4,93.7
17/01/2018,07:00:01,3.1,93
17/01/2018,08:00:01,3,91.8
17/01/2018,09:00:01,4.7,86.8
17/01/2018,10:00:01,7.6,74
17/01/2018,11:00:01,11,59.6
17/01/2018,12:00:01,14.2,50.4
17/01/2018,13:00:01,13.8,47.3
17/01/2018,14:00:01,15,43.8
17/01/2018,15:00:01,12,51
17/01/2018,16:00:01,7.8,66.6
17/01/2018,17:00:01,6.8,72
17/01/2018,18:00:01,5.6,78.8
17/01/2018,19:00:01,5.8,76.5
17/01/2018,20:00:01,5.8,77.9
17/01/2018,21:00:01,5.8,83.4
17/01/2018,22:00:01,5.7,85.4
17/01/2018,23:00:01,5.4,87
18/01/2018,00:00:01,5.5,86.1
18/01/2018,01:00:01,4.7,97.4
18/01/2018,02:00:01,5.3,93.3
18/01/2018,03:00:01,4.8,103.9
18/01/2018,04:00:01,5.3,104.7
18/01/2018,05:00:01,6.1,104.8
18/01/2018,06:00:01,6.8,104.8
18/01/2018,07:00:01,7.3,105
18/01/2018,08:00:01,8,105
18/01/2018,09:00:01,9.2,102
18/01/2018,10:00:01,10.2,90.1
18/01/2018,11:00:01,9.2,103.3
18/01/2018,12:00:01,10.2,98
18/01/2018,13:00:01,12,81
18/01/2018,14:00:01,10.2,78.8
18/01/2018,15:00:01,10.9,72
18/01/2018,16:00:01,9.7,73.4
18/01/2018,17:00:01,8.7,78.4
18/01/2018,18:00:01,7.7,81.7
18/01/2018,19:00:01,7.3,82.2
18/01/2018,20:00:01,7.1,85.2
18/01/2018,21:00:01,7.4,85.3
18/01/2018,22:00:01,6.7,91
18/01/2018,23:00:01,6.3,91
19/01/2018,00:00:01,5.3,89.5
19/01/2018,01:00:01,5,89.5
19/01/2018,02:00:01,4.4,97.6
19/01/2018,03:00:01,4.3,95.2
19/01/2018,04:00:01,4,94.6
19/01/2018,05:00:01,3.9,94.4
19/01/2018,06:00:01,3.4,95
19/01/2018,07:00:01,3.4,96.7
19/01/2018,08:00:01,3.6,94.5
19/01/2018,09:00:01,3.8,94.9
19/01/2018,10:00:01,4.1,94
19/01/2018,11:00:01,4,97.9
19/01/2018,12:00:01,5.3,95.2
19/01/2018,13:00:01,6.2,86.6
19/01/2018,14:00:01,6.8,87
19/01/2018,15:00:01,6,88.5
19/01/2018,16:00:01,6,86.9
19/01/2018,17:00:01,6.3,82.5
19/01/2018,18:00:01,4.1,93.2
19/01/2018,19:00:01,3.8,93.5
19/01/2018,20:00:01,3.6,92.1
19/01/2018,21:00:01,3.2,94.2
19/01/2018,22:00:01,3.3,94.2
19/01/2018,23:00:01,3.8,93.2
20/01/2018,00:00:01,3.8,92.7
20/01/2018,01:00:01,3.3,94.4
20/01/2018,02:00:01,3.3,95.6
20/01/2018,03:00:01,3.3,95.4
20/01/2018,04:00:01,3.1,97.4
20/01/2018,05:00:01,3,97.6
20/01/2018,06:00:01,2.9,98.6
20/01/2018,07:00:01,3,101.4
20/01/2018,08:00:01,3.2,102
20/01/2018,09:00:01,3.1,103.2
20/01/2018,10:00:01,3.5,102.3
20/01/2018,11:00:01,3.8,103.3
20/01/2018,12:00:01,4.3,104.8
20/01/2018,13:00:01,4.8,104.7
20/01/2018,14:00:01,5,104.9
20/01/2018,15:00:01,5.3,102.3
20/01/2018,16:00:01,6.2,103.2
20/01/2018,17:00:01,6.6,102.4
20/01/2018,18:00:01,6.6,102.9
20/01/2018,19:00:01,6.5,103.7
20/01/2018,20:00:01,6.5,104.4
20/01/2018,21:00:01,6.3,104.8
20/01/2018,22:00:01,6,103.2
20/01/2018,23:00:01,5.7,103.3
21/01/2018,00:00:01,5.5,103.7
21/01/2018,01:00:01,5.2,101.7
21/01/2018,02:00:01,4.6,100.3
21/01/2018,03:00:01,4.2,98.5
21/01/2018,04:00:01,3.9,99.2
21/01/2018,05:00:01,3.5,98.5
21/01/2018,06:00:01,3.5,99
21/01/2018,07:00:01,3.3,99.8
21/01/2018,08:00:01,3.2,100
21/01/2018,09:00:01,3.5,100.1
21/01/2018,10:00:01,4.2,96.4
21/01/2018,11:00:01,9.5,79.3
21/01/2018,12:00:01,5.7,88.3
21/01/2018,13:00:01,5.8,85
21/01/2018,14:00:01,3.8,100.3
21/01/2018,15:00:01,3.6,103.5
21/01/2018,16:00:01,2.6,104.8
21/01/2018,17:00:01,1.6,105.8
21/01/2018,18:00:01,1.4,106.2
21/01/2018,19:00:01,1.7,106.4
21/01/2018,20:00:01,1.9,106.3
21/01/2018,21:00:01,2.6,106.3
21/01/2018,22:00:01,3.2,106.1
21/01/2018,23:00:01,4,106.2
22/01/2018,00:00:01,6.5,105.2
22/01/2018,01:00:01,8.5,105.7
22/01/2018,02:00:01,9.5,104.4
22/01/2018,03:00:01,9.7,105.2
22/01/2018,04:00:01,9.9,105.4
22/01/2018,05:00:01,10,105.6
22/01/2018,06:00:01,10.2,105.1
22/01/2018,07:00:01,10.4,105.6
22/01/2018,08:00:01,10.4,105.1
22/01/2018,09:00:01,10.4,104.9
22/01/2018,10:00:01,10.8,104.2
22/01/2018,11:00:01,10.9,101.7
22/01/2018,12:00:01,10.1,103.6
22/01/2018,13:00:01,10.5,102.3
22/01/2018,14:00:01,11.1,100.1
22/01/2018,15:00:01,10.5,98.4
22/01/2018,16:00:01,9.5,99.3
22/01/2018,17:00:01,9.2,98.5
22/01/2018,18:00:01,8.2,97.5
22/01/2018,19:00:01,8.2,97.7
22/01/2018,20:00:01,8.2,99.3
22/01/2018,21:00:01,7.9,99
22/01/2018,22:00:01,7.8,97.5
22/01/2018,23:00:01,7.7,94.5
23/01/2018,00:00:01,7.4,95.4
23/01/2018,01:00:01,7.4,92.7
23/01/2018,02:00:01,7.4,91.4
23/01/2018,03:00:01,7.2,91.7
23/01/2018,04:00:01,7.5,87.8
23/01/2018,05:00:01,7.6,89.1
23/01/2018,06:00:01,7.5,90.5
23/01/2018,07:00:01,7.5,92.7
23/01/2018,08:00:01,7.4,94.5
23/01/2018,09:00:01,7.8,92.3
23/01/2018,10:00:01,8.8,89
23/01/2018,11:00:01,14,74.3
23/01/2018,12:00:01,12.2,72.2
23/01/2018,13:00:01,15.4,63.3
23/01/2018,14:00:01,11.3,77.2
23/01/2018,15:00:01,10,85.3
23/01/2018,16:00:01,9.2,94.9
23/01/2018,17:00:01,9.5,93.6
23/01/2018,18:00:01,9.6,96.2
23/01/2018,19:00:01,9.7,97
23/01/2018,20:00:01,9.4,101.8
23/01/2018,21:00:01,9.9,100.6
23/01/2018,22:00:01,10.7,97.6
23/01/2018,23:00:01,10.4,101.5
24/01/2018,00:00:01,11,98.1
24/01/2018,01:00:01,11.1,98.8
24/01/2018,02:00:01,11.2,98.5
24/01/2018,03:00:01,11.2,98.8
24/01/2018,04:00:01,10.7,102.3
24/01/2018,05:00:01,10.9,100.6
24/01/2018,06:00:01,10.8,101.3
24/01/2018,07:00:01,11.3,97.5
24/01/2018,08:00:01,11,99.2
24/01/2018,09:00:01,11.4,97
24/01/2018,10:00:01,11.7,95.1
24/01/2018,11:00:01,12.2,91.8
24/01/2018,12:00:01,12.5,88.7
24/01/2018,13:00:01,12.2,89.6
24/01/2018,14:00:01,12.6,85.7
24/01/2018,15:00:01,12.3,86
24/01/2018,16:00:01,12.2,84.9
24/01/2018,17:00:01,11.9,83.7
24/01/2018,18:00:01,11.5,83.7
24/01/2018,19:00:01,11.5,81.8
24/01/2018,20:00:01,11.1,83.4
24/01/2018,21:00:01,11,85.7
24/01/2018,22:00:01,11.1,84
24/01/2018,23:00:01,11.9,81.6
25/01/2018,00:00:01,10.4,91.8
25/01/2018,01:00:01,9.7,103.1
25/01/2018,02:00:01,9.8,103.7
25/01/2018,03:00:01,10,103.6
25/01/2018,04:00:01,9.5,104.2
25/01/2018,05:00:01,8.9,105.4
25/01/2018,06:00:01,8.6,104.3
25/01/2018,07:00:01,9,104.4
25/01/2018,08:00:01,8.4,102.4
25/01/2018,09:00:01,8.3,98.1
25/01/2018,10:00:01,8.3,99.3
25/01/2018,11:00:01,8.7,98.1
25/01/2018,12:00:01,8.3,100.2
25/01/2018,13:00:01,8.2,104.1
25/01/2018,14:00:01,8.9,104.3
25/01/2018,15:00:01,7.8,104.3
25/01/2018,16:00:01,7.3,104.5
25/01/2018,17:00:01,7,101.4
25/01/2018,18:00:01,6.9,100.4
25/01/2018,19:00:01,6.8,100.2
25/01/2018,20:00:01,6.7,99.8
25/01/2018,21:00:01,6.8,99.7
25/01/2018,22:00:01,6.8,100.4
25/01/2018,23:00:01,6.9,101.5
26/01/2018,00:00:01,7.2,100.4
26/01/2018,01:00:01,7.3,100.3
26/01/2018,02:00:01,7.3,100.2
26/01/2018,03:00:01,7,100.4
26/01/2018,04:00:01,6.7,101.2
26/01/2018,05:00:01,6.3,100.9
26/01/2018,06:00:01,5.8,101.9
26/01/2018,07:00:01,5.7,101.3
26/01/2018,08:00:01,5.8,101.8
26/01/2018,09:00:01,6.1,100.3
26/01/2018,10:00:01,7.3,95
26/01/2018,11:00:01,7.5,93.7
26/01/2018,12:00:01,8.2,89.1
26/01/2018,13:00:01,7.8,92.2
26/01/2018,14:00:01,7.8,90.5
26/01/2018,15:00:01,8.2,88.5
26/01/2018,16:00:01,7.8,90.1
26/01/2018,17:00:01,7.3,93.2
26/01/2018,18:00:01,7,96.6
26/01/2018,19:00:01,6.9,98
26/01/2018,20:00:01,6.7,97.4
26/01/2018,21:00:01,6.5,97.6
26/01/2018,22:00:01,5.7,101.2
26/01/2018,23:00:01,5.8,101.2
27/01/2018,00:00:01,5.5,102.4
27/01/2018,01:00:01,5.3,100.6
27/01/2018,02:00:01,5.3,101.4
27/01/2018,03:00:01,5.2,101.8
27/01/2018,04:00:01,4.1,104.1
27/01/2018,05:00:01,4.5,103.7
27/01/2018,06:00:01,4.6,102
27/01/2018,07:00:01,4.5,102.5
27/01/2018,08:00:01,4,101.9
27/01/2018,09:00:01,4.4,101.8
27/01/2018,10:00:01,4.7,100.8
27/01/2018,11:00:01,5.3,97
27/01/2018,12:00:01,9.9,80.9
27/01/2018,13:00:01,19.2,59.3
27/01/2018,14:00:01,11.5,67.1
27/01/2018,15:00:01,13.4,63.4
27/01/2018,16:00:01,10.2,73
27/01/2018,17:00:01,6.6,85.4
27/01/2018,18:00:01,5.3,91.9
27/01/2018,19:00:01,4.6,95.5
27/01/2018,20:00:01,4.6,95
27/01/2018,21:00:01,4.3,96.4
27/01/2018,22:00:01,4.4,95.9
27/01/2018,23:00:01,4.8,94
28/01/2018,00:00:01,4.9,94.2
28/01/2018,01:00:01,4.6,100.1
28/01/2018,02:00:01,4.8,101.8
28/01/2018,03:00:01,4.8,103.1
28/01/2018,04:00:01,5,101.3
28/01/2018,05:00:01,5.3,100.6
28/01/2018,06:00:01,5.5,100.7
28/01/2018,07:00:01,5.9,99.8
28/01/2018,08:00:01,6.2,99.5
28/01/2018,09:00:01,6.3,100.3
28/01/2018,10:00:01,7.6,98.2
28/01/2018,11:00:01,7.6,98.5
28/01/2018,12:00:01,8.5,95.7
28/01/2018,13:00:01,8.2,96.4
28/01/2018,14:00:01,8.3,97.7
28/01/2018,15:00:01,8.7,96.9
28/01/2018,16:00:01,8.7,98.2
28/01/2018,17:00:01,8.4,100
28/01/2018,18:00:01,8.3,101.3
28/01/2018,19:00:01,8.5,102.1
28/01/2018,20:00:01,8.8,101.1
28/01/2018,21:00:01,9,100.4
28/01/2018,22:00:01,9.1,100.8
28/01/2018,23:00:01,9.4,99.1
29/01/2018,00:00:01,9.6,98.1
29/01/2018,01:00:01,9.5,97.7
29/01/2018,02:00:01,9.5,98.1
29/01/2018,03:00:01,9.4,95.9
29/01/2018,04:00:01,9.3,95.2
29/01/2018,05:00:01,9.3,92.8
29/01/2018,06:00:01,9.2,94.9
29/01/2018,07:00:01,9.4,93.5
29/01/2018,08:00:01,9.3,97.2
29/01/2018,09:00:01,9.5,93.9
29/01/2018,10:00:01,9.5,94.7
29/01/2018,11:00:01,9.7,95.5
29/01/2018,12:00:01,10.5,90.8
29/01/2018,13:00:01,9.9,95.5
29/01/2018,14:00:01,10.1,90.8
29/01/2018,15:00:01,9.9,90.3
29/01/2018,16:00:01,9.9,89.6
29/01/2018,17:00:01,9.8,89.5
29/01/2018,18:00:01,9.8,86.8
29/01/2018,19:00:01,9.7,87.7
29/01/2018,20:00:01,9.7,87.7
29/01/2018,21:00:01,9.3,91.4
29/01/2018,22:00:01,9,96.6
29/01/2018,23:00:01,8.8,99.5
30/01/2018,00:00:01,8.8,99.5
30/01/2018,01:00:01,8.7,100.3
30/01/2018,02:00:01,8,100.8
30/01/2018,03:00:01,8,99.3
30/01/2018,04:00:01,7.7,99.6
30/01/2018,05:00:01,7.5,99.8
30/01/2018,06:00:01,7.8,97.4
30/01/2018,07:00:01,7.7,100
30/01/2018,08:00:01,7.7,100.1
30/01/2018,09:00:01,8.2,98.4
30/01/2018,10:00:01,8.5,97
30/01/2018,11:00:01,9.4,95.2
30/01/2018,12:00:01,10.9,89.5
30/01/2018,13:00:01,11.7,85.2
30/01/2018,14:00:01,10.9,83.2
30/01/2018,15:00:01,10.9,84.8
30/01/2018,16:00:01,10.5,86.6
30/01/2018,17:00:01,9.5,94
30/01/2018,18:00:01,9.1,98.1
30/01/2018,19:00:01,9.4,96.6
30/01/2018,20:00:01,9.5,97.2
30/01/2018,21:00:01,9.3,99.6
30/01/2018,22:00:01,9.7,97.9
30/01/2018,23:00:01,9.7,96.5
31/01/2018,00:00:01,9.6,96.2
31/01/2018,01:00:01,8.8,102.3
31/01/2018,02:00:01,8.9,99.7
