Date,Heure,S2OTemp,S2OHR
02/01/2018,10:00:01,6,95.3
02/01/2018,11:00:01,6.5,96.2
02/01/2018,12:00:01,6.7,94.8
02/01/2018,13:00:01,7,92.9
02/01/2018,14:00:01,7,91.9
02/01/2018,15:00:01,7,94.3
02/01/2018,16:00:01,6.4,100.3
02/01/2018,17:00:01,6.3,103.5
02/01/2018,18:00:01,6.6,104.7
02/01/2018,19:00:01,7.5,103.2
02/01/2018,20:00:01,8.3,102
02/01/2018,21:00:01,9.1,100.7
02/01/2018,22:00:01,9.6,103.2
02/01/2018,23:00:01,10.6,97.6
03/01/2018,00:00:01,11.4,96
03/01/2018,01:00:01,12,90.7
03/01/2018,02:00:01,12,97.4
03/01/2018,03:00:01,11.3,103.7
03/01/2018,04:00:01,11.9,104.1
03/01/2018,05:00:01,9.8,104.8
03/01/2018,06:00:01,10.1,104.4
03/01/2018,07:00:01,7.2,105.3
03/01/2018,08:00:01,7.2,106.5
03/01/2018,09:00:01,8,98.3
03/01/2018,10:00:01,8.3,80.8
03/01/2018,11:00:01,8.8,78.3
03/01/2018,12:00:01,10,73.4
03/01/2018,13:00:01,9,88.8
03/01/2018,14:00:01,12.1,64.8
03/01/2018,15:00:01,11.4,68.1
03/01/2018,16:00:01,9.6,73.7
03/01/2018,17:00:01,8.5,78.7
03/01/2018,18:00:01,8.3,81.6
03/01/2018,19:00:01,8.7,78.1
03/01/2018,20:00:01,8.3,80.6
03/01/2018,21:00:01,8.2,83.5
03/01/2018,22:00:01,8.5,83.5
03/01/2018,23:00:01,8.2,86.5
04/01/2018,00:00:01,8.3,87.5
04/01/2018,01:00:01,8.5,78.4
04/01/2018,02:00:01,7.8,86.7
04/01/2018,03:00:01,7.8,92.7
04/01/2018,04:00:01,8,94.1
04/01/2018,05:00:01,8.3,96.3
04/01/2018,06:00:01,8.2,100.7
04/01/2018,07:00:01,8.3,102.4
04/01/2018,08:00:01,8.6,104.2
04/01/2018,09:00:01,10.2,104.1
04/01/2018,10:00:01,11.9,104.1
04/01/2018,11:00:01,12.6,105
04/01/2018,12:00:01,12.6,104.3
04/01/2018,13:00:01,12.5,103.8
04/01/2018,14:00:01,12.4,104.7
04/01/2018,15:00:01,12.5,104.7
04/01/2018,16:00:01,12.4,104.7
04/01/2018,17:00:01,11.5,105.2
04/01/2018,18:00:01,10.5,104
04/01/2018,19:00:01,10.5,92.5
04/01/2018,20:00:01,10.4,90.5
04/01/2018,21:00:01,9.7,84.7
04/01/2018,22:00:01,9,84.5
04/01/2018,23:00:01,8.4,84.7
05/01/2018,00:00:01,8.3,87.6
05/01/2018,01:00:01,8.6,92.7
05/01/2018,02:00:01,9.7,91.2
05/01/2018,03:00:01,9.3,100.3
05/01/2018,04:00:01,9.6,95
05/01/2018,05:00:01,8.7,104.4
05/01/2018,06:00:01,8.7,104.2
05/01/2018,07:00:01,8.5,95.6
05/01/2018,08:00:01,8.4,96.3
05/01/2018,09:00:01,8.4,97.1
05/01/2018,10:00:01,8.6,96.9
05/01/2018,11:00:01,9,95.6
05/01/2018,12:00:01,9.8,95
05/01/2018,13:00:01,12.5,80.8
05/01/2018,14:00:01,10.9,83.5
05/01/2018,15:00:01,11,82.2
05/01/2018,16:00:01,10.3,85.6
05/01/2018,17:00:01,10,88.8
05/01/2018,18:00:01,9.7,88.6
05/01/2018,19:00:01,9.2,92.5
05/01/2018,20:00:01,8.8,94.1
05/01/2018,21:00:01,8.6,93.9
05/01/2018,22:00:01,7.8,93.9
05/01/2018,23:00:01,7.4,95.2
06/01/2018,00:00:01,7,95.7
06/01/2018,01:00:01,6.6,95.5
06/01/2018,02:00:01,6.3,93.4
06/01/2018,03:00:01,6.3,96.9
06/01/2018,04:00:01,6.7,99.2
06/01/2018,05:00:01,7,99.5
06/01/2018,06:00:01,6.8,100.3
06/01/2018,07:00:01,6.8,100.2
06/01/2018,08:00:01,6.8,100.7
06/01/2018,09:00:01,6.7,101.4
06/01/2018,10:00:01,7,101.1
06/01/2018,11:00:01,7.3,100
06/01/2018,12:00:01,7.8,97.9
06/01/2018,13:00:01,8.1,98.2
06/01/2018,14:00:01,8.2,97
06/01/2018,15:00:01,8.2,95.6
06/01/2018,16:00:01,7.6,99.7
06/01/2018,17:00:01,7.3,101.4
06/01/2018,18:00:01,7.1,102.4
06/01/2018,19:00:01,7,103.1
06/01/2018,20:00:01,6.8,103.1
06/01/2018,21:00:01,6.8,103.5
06/01/2018,22:00:01,6.7,103
06/01/2018,23:00:01,6.6,102.3
07/01/2018,00:00:01,6.5,101.8
07/01/2018,01:00:01,6.5,101.4
07/01/2018,02:00:01,6.5,100.2
07/01/2018,03:00:01,6.5,99.8
07/01/2018,04:00:01,6.4,99.8
07/01/2018,05:00:01,6.4,97.7
07/01/2018,06:00:01,6.4,95.3
07/01/2018,07:00:01,6.4,96.6
07/01/2018,08:00:01,5.9,100.8
07/01/2018,09:00:01,6,100.8
07/01/2018,10:00:01,6.2,98.8
07/01/2018,11:00:01,6.7,95.6
07/01/2018,12:00:01,7,95.6
07/01/2018,13:00:01,7,94.1
07/01/2018,14:00:01,7.3,93.9
07/01/2018,15:00:01,7,93.7
07/01/2018,16:00:01,6.8,93.9
07/01/2018,17:00:01,6.6,93.4
07/01/2018,18:00:01,6.4,94.2
07/01/2018,19:00:01,6,94.7
07/01/2018,20:00:01,5.9,94.3
07/01/2018,21:00:01,5.7,94.7
07/01/2018,22:00:01,6,93.6
07/01/2018,23:00:01,6,93.9
08/01/2018,00:00:01,6,92.5
08/01/2018,01:00:01,5.8,93.4
08/01/2018,02:00:01,5.7,93.9
08/01/2018,03:00:01,5.7,94.6
08/01/2018,04:00:01,5.6,94.7
08/01/2018,05:00:01,5.7,95.7
08/01/2018,06:00:01,6,94.7
08/01/2018,07:00:01,6.2,93.6
08/01/2018,08:00:01,6.2,94.1
08/01/2018,09:00:01,6.2,93.3
08/01/2018,10:00:01,6.5,92.7
08/01/2018,11:00:01,7,91.6
08/01/2018,12:00:01,7.5,88.8
08/01/2018,13:00:01,8,86.9
08/01/2018,14:00:01,8.6,84.9
08/01/2018,15:00:01,8.3,85.7
08/01/2018,16:00:01,7.5,89.8
08/01/2018,17:00:01,6.4,92.4
08/01/2018,18:00:01,5.8,94.2
08/01/2018,19:00:01,5.5,94.7
08/01/2018,20:00:01,5.1,96.1
08/01/2018,21:00:01,4.9,97.5
08/01/2018,22:00:01,4.8,97.5
08/01/2018,23:00:01,4.5,98.3
09/01/2018,00:00:01,4.6,98
09/01/2018,01:00:01,4.6,98
09/01/2018,02:00:01,4.3,100
09/01/2018,03:00:01,4.1,100.9
09/01/2018,04:00:01,4,100
09/01/2018,05:00:01,4,99.7
09/01/2018,06:00:01,3.8,101.1
09/01/2018,07:00:01,4.1,100.6
09/01/2018,08:00:01,3.9,101.5
09/01/2018,09:00:01,4.1,101.5
09/01/2018,10:00:01,4.8,101.1
09/01/2018,11:00:01,7.7,92.4
09/01/2018,12:00:01,10.3,84.7
09/01/2018,13:00:01,9.3,88.9
09/01/2018,14:00:01,14.1,71.7
09/01/2018,15:00:01,13.4,70.8
09/01/2018,16:00:01,10.2,83.7
09/01/2018,17:00:01,9,87.3
09/01/2018,18:00:01,8.4,91.4
09/01/2018,19:00:01,8.2,92.5
09/01/2018,20:00:01,8.2,93.1
09/01/2018,21:00:01,8.2,94.2
09/01/2018,22:00:01,8,95
09/01/2018,23:00:01,7.8,96.7
10/01/2018,00:00:01,7.8,98.2
10/01/2018,01:00:01,7.5,97.4
10/01/2018,02:00:01,6.8,104.3
10/01/2018,03:00:01,6.7,104
10/01/2018,04:00:01,6.5,101.9
10/01/2018,05:00:01,6.2,99.7
10/01/2018,06:00:01,5.8,99
10/01/2018,07:00:01,6,96.6
10/01/2018,08:00:01,6.3,97.2
10/01/2018,09:00:01,6.2,97.9
10/01/2018,10:00:01,6.6,98.5
10/01/2018,11:00:01,6.6,99
10/01/2018,12:00:01,6.5,102
10/01/2018,13:00:01,6.9,100.3
10/01/2018,14:00:01,7.3,100.6
10/01/2018,15:00:01,7.8,98
10/01/2018,16:00:01,7.7,97.5
10/01/2018,17:00:01,7.5,98.6
10/01/2018,18:00:01,7.4,99.8
10/01/2018,19:00:01,7.3,100
10/01/2018,20:00:01,7.1,101.8
10/01/2018,21:00:01,7,102.2
10/01/2018,22:00:01,6.8,103.5
10/01/2018,23:00:01,6.5,103.8
11/01/2018,00:00:01,6.4,104.4
11/01/2018,01:00:01,6.3,104
11/01/2018,02:00:01,6.3,103.8
11/01/2018,03:00:01,5.9,104.9
11/01/2018,04:00:01,5.7,105.5
11/01/2018,05:00:01,5.7,105.5
11/01/2018,06:00:01,5.4,105.5
11/01/2018,07:00:01,5.5,105.8
11/01/2018,08:00:01,5.4,106.2
11/01/2018,09:00:01,5.7,105.9
11/01/2018,10:00:01,5.7,105.4
11/01/2018,11:00:01,6.8,102.6
11/01/2018,12:00:01,6.5,103
11/01/2018,13:00:01,6.8,101.9
11/01/2018,14:00:01,6.9,102.3
11/01/2018,15:00:01,7.2,101.4
11/01/2018,16:00:01,6.5,100.7
11/01/2018,17:00:01,6.2,103.1
11/01/2018,18:00:01,6.3,102.3
11/01/2018,19:00:01,6.1,103.7
11/01/2018,20:00:01,6.5,103.5
11/01/2018,21:00:01,6.5,104.2
11/01/2018,22:00:01,5.9,104.8
11/01/2018,23:00:01,6,104.6
12/01/2018,00:00:01,5.9,103.7
12/01/2018,01:00:01,5.8,103.7
12/01/2018,02:00:01,5.7,102.5
12/01/2018,03:00:01,5.7,102.5
12/01/2018,04:00:01,5.7,102.9
12/01/2018,05:00:01,5.8,102.6
12/01/2018,06:00:01,5.6,101.8
12/01/2018,07:00:01,5.7,101.2
12/01/2018,08:00:01,5.6,101.5
12/01/2018,09:00:01,5.7,101.9
12/01/2018,10:00:01,5.9,101.1
12/01/2018,11:00:01,6.2,100.1
12/01/2018,12:00:01,6.8,98.3
12/01/2018,13:00:01,7.7,96.6
12/01/2018,14:00:01,7.9,95.3
12/01/2018,15:00:01,7.9,95.6
12/01/2018,16:00:01,7.4,98
12/01/2018,17:00:01,6.6,101.8
12/01/2018,18:00:01,6.4,100.9
12/01/2018,19:00:01,6.3,100.8
12/01/2018,20:00:01,6.1,102.4
12/01/2018,21:00:01,5.4,104.8
12/01/2018,22:00:01,4.8,105.3
12/01/2018,23:00:01,4.9,105.5
13/01/2018,00:00:01,4.8,105.2
13/01/2018,01:00:01,3.7,105.2
13/01/2018,02:00:01,2.4,106.4
13/01/2018,03:00:01,2.5,106.5
13/01/2018,04:00:01,1.7,106.9
13/01/2018,05:00:01,2.2,106.9
13/01/2018,06:00:01,2.8,107.2
13/01/2018,07:00:01,2.9,107.1
13/01/2018,08:00:01,3,104.7
13/01/2018,09:00:01,3.3,101.8
13/01/2018,10:00:01,3.6,100.2
13/01/2018,11:00:01,4.5,96.1
13/01/2018,12:00:01,7.9,80.8
13/01/2018,13:00:01,8.5,74.5
13/01/2018,14:00:01,7.8,73.7
13/01/2018,15:00:01,9.4,68.3
13/01/2018,16:00:01,6.5,74.1
13/01/2018,17:00:01,5.2,82.7
13/01/2018,18:00:01,4.3,85.9
13/01/2018,19:00:01,3.6,88.1
13/01/2018,20:00:01,3.1,91.4
13/01/2018,21:00:01,2.6,91.8
13/01/2018,22:00:01,2.4,93.4
13/01/2018,23:00:01,2.4,94.2
14/01/2018,00:00:01,2.5,93.7
14/01/2018,01:00:01,2.3,95.8
14/01/2018,02:00:01,2.1,95.8
14/01/2018,03:00:01,2.1,96
14/01/2018,04:00:01,1.8,97.9
14/01/2018,05:00:01,1.6,98.1
14/01/2018,06:00:01,1.4,98.5
14/01/2018,07:00:01,1.4,98.3
14/01/2018,08:00:01,1.4,98.3
14/01/2018,09:00:01,1.4,98.5
14/01/2018,10:00:01,1.9,96.6
14/01/2018,11:00:01,3.4,92.4
14/01/2018,12:00:01,4.9,87.7
14/01/2018,13:00:01,8.3,75.8
14/01/2018,14:00:01,8.5,77.5
14/01/2018,15:00:01,10.4,68.7
14/01/2018,16:00:01,12,67
14/01/2018,17:00:01,6.4,84.9
14/01/2018,18:00:01,5.5,90.3
14/01/2018,19:00:01,4.6,92.5
14/01/2018,20:00:01,4.1,93.3
14/01/2018,21:00:01,3.8,94.3
14/01/2018,22:00:01,3.8,94.8
14/01/2018,23:00:01,3.8,95.5
15/01/2018,00:00:01,3.8,96.6
15/01/2018,01:00:01,3.3,98.5
15/01/2018,02:00:01,4,98.6
15/01/2018,03:00:01,4.1,99.7
15/01/2018,04:00:01,3.4,102.2
15/01/2018,05:00:01,3.7,102.2
15/01/2018,06:00:01,3.9,101.8
15/01/2018,07:00:01,4.5,101.5
15/01/2018,08:00:01,4.8,100.7
15/01/2018,09:00:01,5,100.2
15/01/2018,10:00:01,5.8,98.2
15/01/2018,11:00:01,6.7,91.2
15/01/2018,12:00:01,6.7,89.2
15/01/2018,13:00:01,7,89.3
15/01/2018,14:00:01,7.3,87.2
15/01/2018,15:00:01,5.8,104.9
15/01/2018,16:00:01,5.3,105.8
15/01/2018,17:00:01,5.6,106.4
15/01/2018,18:00:01,6.3,106
15/01/2018,19:00:01,7,105.9
15/01/2018,20:00:01,8,106.2
15/01/2018,21:00:01,9.2,105.3
15/01/2018,22:00:01,7,105.5
15/01/2018,23:00:01,7.7,106.7
16/01/2018,00:00:01,8.5,90.5
16/01/2018,01:00:01,8,94.3
16/01/2018,02:00:01,7.9,91.8
16/01/2018,03:00:01,6.9,105.6
16/01/2018,04:00:01,7,106.2
16/01/2018,05:00:01,7.8,105.3
16/01/2018,06:00:01,7.5,105.2
16/01/2018,07:00:01,7.9,92.3
16/01/2018,08:00:01,7.1,105.2
16/01/2018,09:00:01,7.7,97.9
16/01/2018,10:00:01,6.8,99.8
16/01/2018,11:00:01,7.5,89.8
16/01/2018,12:00:01,6.2,96.9
16/01/2018,13:00:01,7.8,87.2
16/01/2018,14:00:01,7.8,85.1
16/01/2018,15:00:01,5.1,105.8
16/01/2018,16:00:01,5.8,105.3
16/01/2018,17:00:01,6.4,96.1
16/01/2018,18:00:01,6.2,96.7
16/01/2018,19:00:01,5.8,96.3
16/01/2018,20:00:01,5.8,93.2
16/01/2018,21:00:01,5.3,97.7
16/01/2018,22:00:01,5.5,99.2
16/01/2018,23:00:01,5.5,93.1
17/01/2018,00:00:01,5.6,92.7
17/01/2018,01:00:01,1.8,106.9
17/01/2018,02:00:01,2.6,107.4
17/01/2018,03:00:01,1.7,107.5
17/01/2018,04:00:01,1.6,107.4
17/01/2018,05:00:01,2.4,107.4
17/01/2018,06:00:01,3.2,106.2
17/01/2018,07:00:01,2.7,107.9
17/01/2018,08:00:01,2.5,106.8
17/01/2018,09:00:01,3,97.1
17/01/2018,10:00:01,3.6,92.3
17/01/2018,11:00:01,4.7,89
17/01/2018,12:00:01,7,76.8
17/01/2018,13:00:01,8.3,70
17/01/2018,14:00:01,10,60.5
17/01/2018,15:00:01,9,61.2
17/01/2018,16:00:01,3.9,102.4
17/01/2018,17:00:01,5.6,85.9
17/01/2018,18:00:01,4.8,87.3
17/01/2018,19:00:01,5.2,83.9
17/01/2018,20:00:01,5.3,84.7
17/01/2018,21:00:01,5.3,88.9
17/01/2018,22:00:01,5.2,90.3
17/01/2018,23:00:01,5,91.4
18/01/2018,00:00:01,5.1,91.4
18/01/2018,01:00:01,4.6,101.9
18/01/2018,02:00:01,4.8,98.8
18/01/2018,03:00:01,4.7,106.1
18/01/2018,04:00:01,5.3,106.2
18/01/2018,05:00:01,6,106.6
18/01/2018,06:00:01,6.7,106
18/01/2018,07:00:01,7.3,105.9
18/01/2018,08:00:01,7.9,106.5
18/01/2018,09:00:01,8.7,107.1
18/01/2018,10:00:01,9.9,104.7
18/01/2018,11:00:01,9.2,105.8
18/01/2018,12:00:01,10.2,105.6
18/01/2018,13:00:01,10.9,87.5
18/01/2018,14:00:01,10.6,75.8
18/01/2018,15:00:01,10.4,73.1
18/01/2018,16:00:01,9.5,72.8
18/01/2018,17:00:01,8.8,77.3
18/01/2018,18:00:01,7.9,80.3
18/01/2018,19:00:01,7.4,82.2
18/01/2018,20:00:01,7.2,84.4
18/01/2018,21:00:01,7.5,86
18/01/2018,22:00:01,6.7,93.8
18/01/2018,23:00:01,6.1,102.5
19/01/2018,00:00:01,5.5,89
19/01/2018,01:00:01,5.1,90
19/01/2018,02:00:01,4.5,96.7
19/01/2018,03:00:01,4.4,95.3
19/01/2018,04:00:01,4.1,94.3
19/01/2018,05:00:01,3.9,95.8
19/01/2018,06:00:01,3.5,95.2
19/01/2018,07:00:01,3.5,97.1
19/01/2018,08:00:01,3.6,95.6
19/01/2018,09:00:01,3.8,96
19/01/2018,10:00:01,4.1,96.5
19/01/2018,11:00:01,4,99
19/01/2018,12:00:01,4.6,101.7
19/01/2018,13:00:01,5.6,93.1
19/01/2018,14:00:01,5.4,96.2
19/01/2018,15:00:01,5.7,92.5
19/01/2018,16:00:01,7.6,87.5
19/01/2018,17:00:01,5.7,86.5
19/01/2018,18:00:01,4.2,95.1
19/01/2018,19:00:01,3.9,94.5
19/01/2018,20:00:01,3.7,94.3
19/01/2018,21:00:01,2.6,104.9
19/01/2018,22:00:01,3.1,99.5
19/01/2018,23:00:01,3.7,96.1
20/01/2018,00:00:01,3.8,94.6
20/01/2018,01:00:01,3.3,96.6
20/01/2018,02:00:01,3.3,97
20/01/2018,03:00:01,3.2,98
20/01/2018,04:00:01,3,98.6
20/01/2018,05:00:01,2.9,99.6
20/01/2018,06:00:01,2.8,105.3
20/01/2018,07:00:01,3,105.3
20/01/2018,08:00:01,3.1,105.4
20/01/2018,09:00:01,3,105.9
20/01/2018,10:00:01,3.5,104.3
20/01/2018,11:00:01,3.9,103.8
20/01/2018,12:00:01,4.4,103.4
20/01/2018,13:00:01,4.8,102.9
20/01/2018,14:00:01,5.1,101.9
20/01/2018,15:00:01,5.3,103.2
20/01/2018,16:00:01,6.3,104
20/01/2018,17:00:01,6.9,103.4
20/01/2018,18:00:01,6.7,103.7
20/01/2018,19:00:01,6.7,105.2
20/01/2018,20:00:01,6.5,105.5
20/01/2018,21:00:01,6.3,105.9
20/01/2018,22:00:01,6,105.8
20/01/2018,23:00:01,5.8,104
21/01/2018,00:00:01,5.5,104.7
21/01/2018,01:00:01,5.1,102.6
21/01/2018,02:00:01,4.5,100.7
21/01/2018,03:00:01,4.1,100
21/01/2018,04:00:01,3.8,100.7
21/01/2018,05:00:01,3.4,99.7
21/01/2018,06:00:01,3.3,99.3
21/01/2018,07:00:01,3.2,100.7
21/01/2018,08:00:01,3.2,100.9
21/01/2018,09:00:01,3.5,100.9
21/01/2018,10:00:01,4.2,98
21/01/2018,11:00:01,5.9,93.1
21/01/2018,12:00:01,5.3,91.5
21/01/2018,13:00:01,5.5,89.3
21/01/2018,14:00:01,3.8,101.2
21/01/2018,15:00:01,3.5,103.6
21/01/2018,16:00:01,2.6,104.3
21/01/2018,17:00:01,1.9,106
21/01/2018,18:00:01,1.7,106.7
21/01/2018,19:00:01,1.8,106.4
21/01/2018,20:00:01,2.1,106.6
21/01/2018,21:00:01,2.8,106.6
21/01/2018,22:00:01,3.3,106.2
21/01/2018,23:00:01,4.2,106.6
22/01/2018,00:00:01,6.7,106.2
22/01/2018,01:00:01,8.7,106.8
22/01/2018,02:00:01,9.8,106.5
22/01/2018,03:00:01,10,105.9
22/01/2018,04:00:01,10.1,106.2
22/01/2018,05:00:01,10.2,106
22/01/2018,06:00:01,10.4,106.4
22/01/2018,07:00:01,10.5,106.5
22/01/2018,08:00:01,10.4,106.4
22/01/2018,09:00:01,10.2,106.2
22/01/2018,10:00:01,10.5,107.1
22/01/2018,11:00:01,10.6,106.2
22/01/2018,12:00:01,10.2,105.9
22/01/2018,13:00:01,10.3,105.6
22/01/2018,14:00:01,10.1,105.5
22/01/2018,15:00:01,9.7,106.5
22/01/2018,16:00:01,9.3,106.1
22/01/2018,17:00:01,9.3,103.1
22/01/2018,18:00:01,8.6,96.9
22/01/2018,19:00:01,8.4,98
22/01/2018,20:00:01,8.4,98.5
22/01/2018,21:00:01,8.1,99.1
22/01/2018,22:00:01,7.9,96.1
22/01/2018,23:00:01,7.8,95
23/01/2018,00:00:01,7.6,93.7
23/01/2018,01:00:01,7.5,92
23/01/2018,02:00:01,7.5,90.3
23/01/2018,03:00:01,7.5,88.5
23/01/2018,04:00:01,7.3,91.4
23/01/2018,05:00:01,7.4,90.9
23/01/2018,06:00:01,7.3,92.3
23/01/2018,07:00:01,7.5,94.2
23/01/2018,08:00:01,7.4,96.1
23/01/2018,09:00:01,7.7,93.6
23/01/2018,10:00:01,8.5,91.4
23/01/2018,11:00:01,9.2,87.9
23/01/2018,12:00:01,10.4,79.7
23/01/2018,13:00:01,12,73.5
23/01/2018,14:00:01,10.6,81.7
23/01/2018,15:00:01,9.8,88.8
23/01/2018,16:00:01,9.3,97
23/01/2018,17:00:01,9.5,95.3
23/01/2018,18:00:01,9.5,98
23/01/2018,19:00:01,9.7,99.7
23/01/2018,20:00:01,9.5,101.7
23/01/2018,21:00:01,10,101.4
23/01/2018,22:00:01,10.1,103.4
23/01/2018,23:00:01,10.2,104.7
24/01/2018,00:00:01,10.5,104.7
24/01/2018,01:00:01,10.7,103.4
24/01/2018,02:00:01,10.8,102.2
24/01/2018,03:00:01,10.9,102
24/01/2018,04:00:01,10.6,105
24/01/2018,05:00:01,10.7,103.6
24/01/2018,06:00:01,10.8,104.2
24/01/2018,07:00:01,11,101.1
24/01/2018,08:00:01,10.9,102.5
24/01/2018,09:00:01,11.2,98.8
24/01/2018,10:00:01,11.4,97.6
24/01/2018,11:00:01,11.9,95.3
24/01/2018,12:00:01,12,92.8
24/01/2018,13:00:01,12.2,90.7
24/01/2018,14:00:01,12.4,88.9
24/01/2018,15:00:01,12.2,88.1
24/01/2018,16:00:01,12.1,87.7
24/01/2018,17:00:01,11.8,86.5
24/01/2018,18:00:01,11.4,85.7
24/01/2018,19:00:01,11.4,83.7
24/01/2018,20:00:01,11,86
24/01/2018,21:00:01,11,86
24/01/2018,22:00:01,11.1,85.2
24/01/2018,23:00:01,11.7,83.9
25/01/2018,00:00:01,10.4,100.9
25/01/2018,01:00:01,9.7,104.8
25/01/2018,02:00:01,9.9,105.2
25/01/2018,03:00:01,10,105
25/01/2018,04:00:01,9.5,105.4
25/01/2018,05:00:01,8.7,105.5
25/01/2018,06:00:01,8.6,106
25/01/2018,07:00:01,8.9,105.6
25/01/2018,08:00:01,8.3,106.2
25/01/2018,09:00:01,8.5,104.7
25/01/2018,10:00:01,8.5,102.6
25/01/2018,11:00:01,8.8,98.7
25/01/2018,12:00:01,8.3,101.8
25/01/2018,13:00:01,8.3,105.6
25/01/2018,14:00:01,8.7,105.2
25/01/2018,15:00:01,7.7,106.2
25/01/2018,16:00:01,7.4,106.8
25/01/2018,17:00:01,7,106.5
25/01/2018,18:00:01,6.8,106.8
25/01/2018,19:00:01,6.7,107.1
25/01/2018,20:00:01,6.7,107.4
25/01/2018,21:00:01,6.8,106.4
25/01/2018,22:00:01,6.9,103.6
25/01/2018,23:00:01,7,102.8
26/01/2018,00:00:01,7.2,102.3
26/01/2018,01:00:01,7.3,101.5
26/01/2018,02:00:01,7.3,100.8
26/01/2018,03:00:01,7.1,101.4
26/01/2018,04:00:01,6.7,102.3
26/01/2018,05:00:01,6.5,101.5
26/01/2018,06:00:01,6,102.9
26/01/2018,07:00:01,5.8,102.2
26/01/2018,08:00:01,5.9,101.5
26/01/2018,09:00:01,6.1,101.1
26/01/2018,10:00:01,7,96.7
26/01/2018,11:00:01,7.2,94.5
26/01/2018,12:00:01,7.7,91.9
26/01/2018,13:00:01,7.5,92.9
26/01/2018,14:00:01,7.6,91
26/01/2018,15:00:01,8,88.6
26/01/2018,16:00:01,7.7,90.1
26/01/2018,17:00:01,7.3,93.1
26/01/2018,18:00:01,7.2,95.5
26/01/2018,19:00:01,7,96.3
26/01/2018,20:00:01,6.7,98.1
26/01/2018,21:00:01,6.5,98.2
26/01/2018,22:00:01,5.7,101.5
26/01/2018,23:00:01,5.9,101.5
27/01/2018,00:00:01,5.5,102.5
27/01/2018,01:00:01,5.3,101.9
27/01/2018,02:00:01,5.3,102.5
27/01/2018,03:00:01,5.1,102.5
27/01/2018,04:00:01,4.4,104.1
27/01/2018,05:00:01,4.5,104.3
27/01/2018,06:00:01,4.7,103
27/01/2018,07:00:01,4.2,103.5
27/01/2018,08:00:01,3.8,102.9
27/01/2018,09:00:01,4.4,103
27/01/2018,10:00:01,4.5,100.6
27/01/2018,11:00:01,5.3,98.5
27/01/2018,12:00:01,7,92.5
27/01/2018,13:00:01,13.4,67.5
27/01/2018,14:00:01,13.2,62.4
27/01/2018,15:00:01,14.5,62.3
27/01/2018,16:00:01,12.9,66.8
27/01/2018,17:00:01,7.5,81.4
27/01/2018,18:00:01,5.7,91.1
27/01/2018,19:00:01,4.9,93.8
27/01/2018,20:00:01,4.8,96.1
27/01/2018,21:00:01,4.6,97.4
27/01/2018,22:00:01,4.5,95.3
27/01/2018,23:00:01,4.9,93.8
28/01/2018,00:00:01,5,94.5
28/01/2018,01:00:01,4.6,103.8
28/01/2018,02:00:01,4.7,105.8
28/01/2018,03:00:01,4.7,106.2
28/01/2018,04:00:01,5,106.2
28/01/2018,05:00:01,5.1,103.5
28/01/2018,06:00:01,5.3,105.3
28/01/2018,07:00:01,5.7,103.8
28/01/2018,08:00:01,6,102.5
28/01/2018,09:00:01,6.2,102.5
28/01/2018,10:00:01,6.8,105.2
28/01/2018,11:00:01,7.4,100.9
28/01/2018,12:00:01,8.2,98.8
28/01/2018,13:00:01,8.1,98.5
28/01/2018,14:00:01,8.2,98.5
28/01/2018,15:00:01,8.7,98.3
28/01/2018,16:00:01,8.7,99.1
28/01/2018,17:00:01,8.4,101.9
28/01/2018,18:00:01,8.3,103.5
28/01/2018,19:00:01,8.4,104.6
28/01/2018,20:00:01,8.8,102.2
28/01/2018,21:00:01,9,102
28/01/2018,22:00:01,9.1,102.4
28/01/2018,23:00:01,9.3,100.9
29/01/2018,00:00:01,9.6,98.8
29/01/2018,01:00:01,9.5,99.3
29/01/2018,02:00:01,9.5,99.2
29/01/2018,03:00:01,9.5,97.5
29/01/2018,04:00:01,9.5,95.3
29/01/2018,05:00:01,9.5,93.1
29/01/2018,06:00:01,9.3,95.2
29/01/2018,07:00:01,9.5,95
29/01/2018,08:00:01,9.3,98.1
29/01/2018,09:00:01,9.5,94.5
29/01/2018,10:00:01,9.4,95.6
29/01/2018,11:00:01,9.5,101.1
29/01/2018,12:00:01,10.2,93.4
29/01/2018,13:00:01,9.7,97.7
29/01/2018,14:00:01,10.1,92.7
29/01/2018,15:00:01,10,91.1
29/01/2018,16:00:01,10,90.5
29/01/2018,17:00:01,9.9,90.1
29/01/2018,18:00:01,10,86.9
29/01/2018,19:00:01,9.9,88
29/01/2018,20:00:01,9.9,88.4
29/01/2018,21:00:01,9.4,92.7
29/01/2018,22:00:01,8.7,102
29/01/2018,23:00:01,8.4,103.7
30/01/2018,00:00:01,8.7,102.6
30/01/2018,01:00:01,8.5,102.6
30/01/2018,02:00:01,7.7,106
30/01/2018,03:00:01,7.4,106.2
30/01/2018,04:00:01,7.3,105.6
30/01/2018,05:00:01,7.2,104.2
30/01/2018,06:00:01,7.2,104.1
30/01/2018,07:00:01,7.5,105
30/01/2018,08:00:01,7.5,103.5
30/01/2018,09:00:01,7.9,102.3
30/01/2018,10:00:01,8.2,101.2
30/01/2018,11:00:01,9,99
30/01/2018,12:00:01,10.3,94.2
30/01/2018,13:00:01,11,90.2
30/01/2018,14:00:01,10.7,86.1
30/01/2018,15:00:01,10.6,88.3
30/01/2018,16:00:01,10.4,88.4
